file_name,text,text_clean,feature
264ba104-5452-4a3b-8b80-54cde59bb09a.jpg,"cme — ПИВО ЖИГУЛИ БАРНОЕ Н/Ф ПШЕН.4,9% Ж/Б 0,45Л _x000C_",cme  ПИВО ЖИГУЛИ БАРНОЕ НФ ПШЕН.49 ЖБ 045Л _x000C_,0
26afda9a-3349-4cfe-a1e8-d3b6ac6ecf92.jpg,! e1 Rm inane `Корм Purina FELIX 48г 20° | ‚ сут д/про‹пык NOWAK ¢ TORAH _x000C_, e1 Rm inane Корм Purina FELIX 48г 20   сут дпропык NOWAK  TORAH _x000C_,0
26bf6ff9-4862-4e0a-a494-5fbb3251b173.jpg,"ВОДА Tbr Bag ФРУоНянЯ ДЕТСКАЯ Lon ap, _x000C_",ВОДА Tbr Bag ФРУоНянЯ ДЕТСКАЯ Lon ap _x000C_,0
28075026-8f7e-48f7-af3f-86f6bad5d7e1.jpg,"ВОДКА ПЯТЬ ОЗЕР 40% 0,5Л (ОМСКВИНПРОМ) : 20 _x000C_",ВОДКА ПЯТЬ ОЗЕР 40 05Л ОМСКВИНПРОМ  20 _x000C_,0
2924d534-4478-467d-8478-1b1f764a98f5.jpg,"Вино КАХУРИ Кин МАРАУЛИ КРАСНОЕ CH 0,757 (rPyaydf _x000C_",Вино КАХУРИ Кин МАРАУЛИ КРАСНОЕ CH 0757 rPyaydf _x000C_,0
292aae50-fea5-4bd5-8dd2-22ebc5fb5562.jpg,"BON SEASON СИДР ГАЗ ПАСТ СЛАДКИЙ 45% 0,43/1 q Fn . _ _x000C_",BON SEASON СИДР ГАЗ ПАСТ СЛАДКИЙ 45 0431 q Fn .  _x000C_,0
2948e2a1-e205-485c-bb44-aa356bdde8a4.jpg,ЧАЙ ГРИНФИЛАГОЛДС ` | ЦЕЙЛОН ЛИСТ.100Г «@ Pe З` СОЛ _x000C_,ЧАЙ ГРИНФИЛАГОЛДС   ЦЕЙЛОН ЛИСТ.100Г  Pe З СОЛ _x000C_,0
296dd3a7-0af6-4061-8b0b-a8c33bfbf36e.jpg,Нектар RICH из апельсинов 1л la манго | _x000C_,Нектар RICH из апельсинов 1л la манго  _x000C_,0
2a225b0f-8750-4d23-859c-bc6f3dc55360.jpg,"ВИСКИ ЗЕРНОВОЙ — | MIHKITUEP 40% 0,5/1 549° _x000C_",ВИСКИ ЗЕРНОВОЙ   MIHKITUEP 40 051 549 _x000C_,0
2ab0e162-21ea-4e87-b2ae-86fdd6602639.jpg,— | вода СВЯТОЙ ИСТОЧНИК 0.5л | _x000C_,  вода СВЯТОЙ ИСТОЧНИК 0.5л  _x000C_,0
2b2caaf3-2298-4730-b9f0-8212a9432024.jpg,"fe — ПИВО СВЕТ.БАЛТИКА МЯГКОЕ М No7 ANIK.4,7% С/Б 0,44Л | : _x000C_",fe  ПИВО СВЕТ.БАЛТИКА МЯГКОЕ М No7 ANIK.47 СБ 044Л   _x000C_,0
2b994652-fa67-461c-9876-b9f637bb2248.jpg,"2 Т ЯЕ с с (ШОК.БАТОНЧИК SNICKERS — ЛЕСНОЙ ОРЕХ 81Г |  aan Ep, Fa Fr 7 _x000C_",2 Т ЯЕ с с ШОК.БАТОНЧИК SNICKERS  ЛЕСНОЙ ОРЕХ 81Г   aan Ep Fa Fr 7 _x000C_,0
2be9bb3a-2d7a-425a-b4fc-172ef9a76c86.jpg,Напиток ДЖАГА C.45n ' _x000C_,Напиток ДЖАГА C.45n  _x000C_,0
2c208c87-b5b6-4439-a5b5-833cb5727c8e.jpg,! :’ Шоколад ALPEN GOLD 85г ‚ _x000C_,  Шоколад ALPEN GOLD 85г  _x000C_,0
2d7bb906-c153-46ae-bb51-d26a8b8dae09.jpg,"E's ESSA ПИВНОЙ НАПИТОК ЛАЙМ/ MATA ПАСТ 6,5% 0,4Л CT/ BYT  — & @вф В a _x000C_",Es ESSA ПИВНОЙ НАПИТОК ЛАЙМ MATA ПАСТ 65 04Л CT BYT    вф В a _x000C_,0
2dedd8c0-5760-434e-98a4-4261ce321e87.jpg,` LORADO АНАНАСЫ ШАЙБЫ 580МЛ | _x000C_, LORADO АНАНАСЫ ШАЙБЫ 580МЛ  _x000C_,0
2e8aaf80-0550-4b11-a2c8-188c9e253864.jpg,"БЗМЖ ПАСТА ТВОРОЖ. ==; САВУШКИН 3,5% = ВИШНЯ 120г = _x000C_",БЗМЖ ПАСТА ТВОРОЖ.  САВУШКИН 35  ВИШНЯ 120г  _x000C_,0
2ea47e71-a383-440f-a29a-4adc9360a250.jpg,ра Жеват'ельн ! | Hi Ly i резинка О Ё ы Н И НН it шппп…‚.‚.‚ ie od sh I «- 4009800395977 _x000C_,ра Жевательн   Hi Ly i резинка О Ё ы Н И НН it шппп.. ie od sh I  4009800395977 _x000C_,0
2eb3ad75-645f-4bdb-871c-3ba344316c89.jpg,"EE ""Oe ВИНО ИГРИСТОЕ ABPAY- BUHO | ДЮРСО БЕЛОЕ П/ СЛ 0,75Л Poccun | . _x000C_",EE Oe ВИНО ИГРИСТОЕ ABPAY BUHO  ДЮРСО БЕЛОЕ П СЛ 075Л Poccun  . _x000C_,0
2ed7d73a-815b-477e-9e15-5baf1356950e.jpg,….Ь‹*…_—'___'_'—__ ICH COK ЯБЛОЧНЫЙ 1/ _x000C_,.Ь ICH COK ЯБЛОЧНЫЙ 1 _x000C_,0
2ede6cac-fc1e-4938-b192-219bf68a3270.jpg,"—— Hanurox RED BULL 473mn , ‘энергетический _x000C_", Hanurox RED BULL 473mn  энергетический _x000C_,0
2f7b8240-c526-4083-bdf1-61d6e18f0872.jpg,КОФ CART] NOIRE /KApy ; НУдр PAC ПСЬ guy Cyr — _x000C_,КОФ CART NOIRE KApy  НУдр PAC ПСЬ guy Cyr  _x000C_,0
2f8122c2-802b-4793-a2ef-bdb2d3fb749f.jpg,"НАПИТОК Б/А ЭНЕРГ.ВЕО BULL ° Ж/Б 0,473/ Р Foy Aw СС _x000C_",НАПИТОК БА ЭНЕРГ.ВЕО BULL  ЖБ 0473 Р Foy Aw СС _x000C_,0
2f86452b-8e83-470e-aa11-27e2702bae8a.jpg,LORADO AHAHACG | ШАИБЫ 58оМмлЛ — & @е а _x000C_,LORADO AHAHACG  ШАИБЫ 58оМмлЛ   е а _x000C_,0
2fab194f-a6fd-4d67-9ad1-3eca3e1bcfc0.jpg,eo °° BUHO МОНАСТЫРСКАЯ ТРАПЕЗА КР.П/СЛ 10-12% T/N in 34.990 | _x000C_,eo  BUHO МОНАСТЫРСКАЯ ТРАПЕЗА КР.ПСЛ 1012 TN in 34.990  _x000C_,0
2fb74293-2e19-47b9-a453-b5f4cfcb0704.jpg,ЧЕБУВЕЛИ FUT RMN a Toh - SOWNSE С WACO: _x000C_,ЧЕБУВЕЛИ FUT RMN a Toh  SOWNSE С WACO _x000C_,0
302d6b88-584a-403a-8a40-78ee0dfebd27.jpg,Конфет '' FERRERO secre FAB bP ВОМ ‘| po ‚ ‚ О ' » >? У! _x000C_,Конфет  FERRERO secre FAB bP ВОМ  po   О    У _x000C_,0
30349943-9001-478a-9eff-8b52a630a6dd.jpg,Бренди BARREL О_5л -| ! _x000C_,Бренди BARREL О5л   _x000C_,0
30800088-0015-4a51-b4f2-7820de9f141f.jpg,EEE “a ВОДКА АРХАНГЕЛЬСКАЯ CEBEPHAU BONED KA 60”. О.7 Л (ANB) _x000C_,EEE a ВОДКА АРХАНГЕЛЬСКАЯ CEBEPHAU BONED KA 60. О.7 Л ANB _x000C_,0
308405c7-a912-4113-8923-49db6b2255a9.jpg,"КОНЬЯК СТАРЕЙЩИНА 3 ГОДА 10% э‚вл 759% анннзоео — оннн — Ы, — _x000C_",КОНЬЯК СТАРЕЙЩИНА 3 ГОДА 10 эвл 759 анннзоео  оннн  Ы  _x000C_,0
30d8510c-68de-4f25-8e35-4a8c9e560c91.jpg,"й_ if | | | Hexrap Любимый : Tomar, nose 400° 201064655 COSI b&b т/п ‚Э5л. | О/а` 474 vo. Soe 4 4, _x000C_",й if    Hexrap Любимый  Tomar nose 400 201064655 COSI bb тп Э5л.  Оа 474 vo. Soe 4 4 _x000C_,0
31035dbb-3475-4bcb-85a6-eced76f9d938.jpg,"— BUHO HE ST Or: BUHO ДЮРСО БЕЛОЕ П/ СЛ 0,75Л РОССИИ _x000C_", BUHO HE ST Or BUHO ДЮРСО БЕЛОЕ П СЛ 075Л РОССИИ _x000C_,0
3104755b-a438-4914-8456-c44620da1f18.jpg,EEE er Водка TUNDRA 0.25n | _x000C_,EEE er Водка TUNDRA 0.25n  _x000C_,0
311dbaea-ccca-45f1-ab7c-ea4ffc6b6ba8.jpg,"водка ` ` АРХАНГЕЛЬСКАЯ  0.25n | СТВЕРНАЯ ВыдЕРЖКА 40% Ht, _x000C_",водка   АРХАНГЕЛЬСКАЯ  0.25n  СТВЕРНАЯ ВыдЕРЖКА 40 Ht _x000C_,0
312b0a44-c484-4a0c-9d20-231f13b99b6f.jpg,"| Вино КИНДЗМАРАУЛИ ЛЕМИ 0.75, f _x000C_", Вино КИНДЗМАРАУЛИ ЛЕМИ 0.75 f _x000C_,0
31483e13-d8da-4e9b-ab48-63db8998eac2.jpg,"| Hanno, SANTO STEFANO 0.757 Cn/ann ""“Pi/cn _x000C_", Hanno SANTO STEFANO 0.757 Cnann Picn _x000C_,0
31ea438b-7b90-4f32-bf5b-3f8f346470b1.jpg,‘) настойка ‚ МЕМ!ПОРР горы‹ая : O5n TA wae ba. ae 40g a oe _x000C_, настойка  МЕМПОРР горыая  O5n TA wae ba. ae 40g a oe _x000C_,0
31f34dac-4a19-41af-a197-980a864ff028.jpg,"NS Oe ] Нобор конфет А КОРКУНОВ 192, . _x000C_",NS Oe  Нобор конфет А КОРКУНОВ 192 . _x000C_,0
32643472-ed98-4659-8a4e-8565f87efbc5.jpg,Водка БЕЛАЯ БЕРЕЗКА ' a sn | _x000C_,Водка БЕЛАЯ БЕРЕЗКА  a sn  _x000C_,0
32f11683-c3a5-467f-b80e-76c9647063b3.jpg,Nee HAHN TAY Сыр тильзитэр 50% '!Д[!!Ш' ШЁЁЬЁНЪЁ _x000C_,Nee HAHN TAY Сыр тильзитэр 50 ДШ ШЁЁЬЁНЪЁ _x000C_,0
3356416d-9220-4baa-9a99-9dbee45aa9df.jpg,"- ъ KINDER ШОКОЛАД T4 50Г > A, _x000C_", ъ KINDER ШОКОЛАД T4 50Г  A _x000C_,0
335a2d7b-a212-4665-b1c2-dc6490cd8e91.jpg,"НЕКТАР RICH/PUY = sa NER CET, | — 90 l = 169 1 _x000C_",НЕКТАР RICHPUY  sa NER CET   90 l  169 1 _x000C_,0
33baa5cf-9c4b-4139-80ff-d33f9a62b1dc.jpg,молочный С ОРЕО 90/95Г 9999 am maa: _x000C_,молочный С ОРЕО 9095Г 9999 am maa _x000C_,0
3400bf53-1e46-4bd8-bfae-6664bc2fe2b2.jpg,"HAN. Б/А ГАЗ.ЛИМОН-ЛАЙМм @ ДОБРЫЙ 1,5Л | « a», Ay, fF 1 _x000C_",HAN. БА ГАЗ.ЛИМОНЛАЙМм  ДОБРЫЙ 15Л   a Ay fF 1 _x000C_,0
34403a15-08ae-4566-87a9-77b9b6540c00.jpg,"Батончик MILKY WAY 104, | | dekh ey к Se ot Sapa _x000C_",Батончик MILKY WAY 104   dekh ey к Se ot Sapa _x000C_,0
347fef62-b804-4b0d-a77f-446bcfd8e006.jpg,CARTE МОВЕ КОФЕ PACTBop 95rcTt’s | з АРа АМА _x000C_,CARTE МОВЕ КОФЕ PACTBop 95rcTts  з АРа АМА _x000C_,0
34be9d60-819d-4d5c-92e3-4e81e846c25d.jpg,КРУПА ГРЕЧНЕВАЯ УВЕЛКА В/ПАК 5X80 400г 109” _x000C_,КРУПА ГРЕЧНЕВАЯ УВЕЛКА ВПАК 5X80 400г 109 _x000C_,0
35431643-e297-4423-b02e-2b9b5a6795a6.jpg,": waTo винс | ИГРИСТОЕ ШАТО вино BEES, ENS PARRA Tan voce ч ое _x000C_", waTo винс  ИГРИСТОЕ ШАТО вино BEES ENS PARRA Tan voce ч ое _x000C_,0
354fd7da-43f9-4e4a-bdad-33c3c5e2253d.jpg,"ADRENALINE RUSH RED ЕМЕАС! НАПИТОК , ЭНЕРГЬТИЧ ГАЗ 0,449Л ' _x000C_",ADRENALINE RUSH RED ЕМЕАС НАПИТОК  ЭНЕРГЬТИЧ ГАЗ 0449Л  _x000C_,0
35717c1d-8b07-48da-95e4-b9070b59a671.jpg,— Шоколад ALPEN GOLD i ОРЕО 90r MOA Fe ‹ ва BOE. FO sere _x000C_, Шоколад ALPEN GOLD i ОРЕО 90r MOA Fe  ва BOE. FO sere _x000C_,0
35750d55-5ba3-4238-8048-3b0c15e58ead.jpg,"і — КОНФЕТЫ! ЖЕВ.МАМВА/МАМБА В ACCOPT.26,5/27,5F _x000C_",  КОНФЕТЫ ЖЕВ.МАМВАМАМБА В ACCOPT.265275F _x000C_,0
363bb193-6c9b-4eb9-bb43-2a4b8e60646d.jpg,іг Пиво ЖИГУЛИ 1968 О.2 3л ' - е н nn rd _x000C_,г Пиво ЖИГУЛИ 1968 О.2 3л   е н nn rd _x000C_,0
3681264e-34e6-4712-8c2d-135a2ccdcbb2.jpg,"Cox Я ЯБЛОЧНЫЙ 0,97 '| te we ЕЕЕ _x000C_",Cox Я ЯБЛОЧНЫЙ 097  te we ЕЕЕ _x000C_,0
3695cdfe-866c-4136-a2af-fd31923af5f2.jpg,— | ЯЙЦО КУРИНОЕ ДЕРЕВЕНСКОЕ Cl OWT _x000C_,  ЯЙЦО КУРИНОЕ ДЕРЕВЕНСКОЕ Cl OWT _x000C_,0
3763d2ee-7f37-4323-9b20-09d4ebca110b.jpg,"ВИСКИ REDS: шЕ БЛЭК 40% 6,51. | 'Г > ч ” х _x000C_",ВИСКИ REDS шЕ БЛЭК 40 651.  Г  ч  х _x000C_,0
37a934cb-4362-4d56-becc-362b02eceee8.jpg,EVERVESS НАПИТОК B/ А СИЛ/ ГАЗ ИНДИАН ТОНИК 1/ ПЛ/ БУТ _x000C_,EVERVESS НАПИТОК B А СИЛ ГАЗ ИНДИАН ТОНИК 1 ПЛ БУТ _x000C_,0
37c6444d-9780-419c-b392-f79f47520de7.jpg,ЯШКкино ВАФЛИ ШОКОЛАДНЫЕ 300r f ied _x000C_,ЯШКкино ВАФЛИ ШОКОЛАДНЫЕ 300r f ied _x000C_,0
37d0148b-edae-4ecf-b9a7-babd99b08649.jpg,ИЙ МИ у | au ! Ee _x000C_,ИЙ МИ у  au  Ee _x000C_,0
37d2caad-1377-439c-a100-85614ccc8df5.jpg,"a ee NESCAFE GOLD КОФЕ СУБЛИМ с MONOTbIM 95° CT/ 6  509,99 _x000C_",a ee NESCAFE GOLD КОФЕ СУБЛИМ с MONOTbIM 95 CT 6  50999 _x000C_,0
37eff275-2dff-42dc-8275-09b327ec682b.jpg,"Ara Талка | bel 40% c/6 0,5л. T0000 143881 © _x000C_",Ara Талка  bel 40 c6 05л. T0000 143881  _x000C_,0
38a1d630-a196-43c2-b2dd-fdc9f24220c4.jpg,"‚ Говядина ГЛАВПРОДУКТ 338r тушеная, высший сорт _x000C_", Говядина ГЛАВПРОДУКТ 338r тушеная высший сорт _x000C_,0
38b0c9ca-ba26-4418-9643-25e1e247e6e1.jpg,Бренди КИЗЛЯРСКИЙ ‹) _ | морочеый 40° Е ы | | ЦЕНА NO клрте В _x000C_,Бренди КИЗЛЯРСКИЙ    морочеый 40 Е ы   ЦЕНА NO клрте В _x000C_,0
3947536a-9441-4c5c-a890-84ed1780d74f.jpg,‘Baron НАРЕЗНОЙ ® нарезку 4£00r 5| аиа Й | _x000C_,Baron НАРЕЗНОЙ  нарезку 400r 5 аиа Й  _x000C_,0
399fef0f-32b5-4ebf-ad6a-97d9e399cb12.jpg,ШОК.БАТОНЧИК TWIX ЭКСТРА : 82Г Ee «ь га` т` _x000C_,ШОК.БАТОНЧИК TWIX ЭКСТРА  82Г Ee ь га т _x000C_,0
3b55c768-4389-417b-9ffe-13c661820aa1.jpg,РИС УВЕЛКА ДЛИННОЗЕРНЫЙ B/NAK 5X80 400° fae 109” _x000C_,РИС УВЕЛКА ДЛИННОЗЕРНЫЙ BNAK 5X80 400 fae 109 _x000C_,0
3be13a12-3ba8-4574-8f3c-45a629985d61.jpg,| ТРУ6ОЧО‘-И ЯШКИН(_) ВОФ‘ЛЦ‚НО‚ПЗ wor 1 _x000C_, ТРУ6ОЧОИ ЯШКИН ВОФЛЦНОПЗ wor 1 _x000C_,0
3c3559b3-b65f-4de6-b39b-a754fda1d776.jpg,Водка ПЯТЬ ОЗЕР 40% 1.0л _x000C_,Водка ПЯТЬ ОЗЕР 40 1.0л _x000C_,0
3c437795-43b8-4a33-a363-a92334e190d5.jpg,BUD LIGHT nNnBO CBET ФИЛЬТР &1% 440MN1 _x000C_,BUD LIGHT nNnBO CBET ФИЛЬТР 1 440MN1 _x000C_,0
3c74ea19-8742-41e4-be6b-0b37a37c0034.jpg,— ХЛОПЬЯ ACHO CONHbIWKO ' OBCAHBIE №3 350°  ee ы Arr 1 _x000C_, ХЛОПЬЯ ACHO CONHbIWKO  OBCAHBIE 3 350  ee ы Arr 1 _x000C_,0
3c9741f1-f265-4dc6-b68a-f7d264633f6c.jpg,"ОХОТА КРЕПКОЕ ПИВО СВЕТ DUNLTD AY 0,43N ° & в& в _x000C_",ОХОТА КРЕПКОЕ ПИВО СВЕТ DUNLTD AY 043N   в в _x000C_,0
3db9411e-6262-4b67-a93b-bb9994f3e981.jpg,_ EE Водка РУССКИЙ СТАНДАРТ 0.5л 40% _x000C_, EE Водка РУССКИЙ СТАНДАРТ 0.5л 40 _x000C_,0
3dbc0c84-9890-4f47-9b52-6edef60b3ebd.jpg,| Виски RED AND prs cy f Kk Cype Ry peat й _x000C_, Виски RED AND prs cy f Kk Cype Ry peat й _x000C_,0
3dc96394-1f1b-4537-afcb-7bd28c5bd6d8.jpg,' НВ Вормут CINZANO BIANCO O.5n | | _x000C_, НВ Вормут CINZANO BIANCO O.5n   _x000C_,0
3dd1f6d3-c2d8-4673-bbbb-cbea5c837da5.jpg,"вИиНО MIEPVCIVE MARIINI ASTI bDEJIVE 177 СЛАДКОЕ 0,75Л (ИТАЛИЯ) \Н! Вч 1500 са | _x000C_",вИиНО MIEPVCIVE MARIINI ASTI bDEJIVE 177 СЛАДКОЕ 075Л ИТАЛИЯ Н Вч 1500 са  _x000C_,0
3e706ceb-3156-453d-8ded-ab7cc8858535.jpg,К ПЕЧЕНЬЕ ЮБИЛЕИНОЕ | | ТРАДИЦИОННОЕ 112г | о©. 41” _x000C_,К ПЕЧЕНЬЕ ЮБИЛЕИНОЕ   ТРАДИЦИОННОЕ 112г  о. 41 _x000C_,0
3e70c367-16da-4eb0-a6bf-b9907182041b.jpg,Пиво БА.ЛТИКА КРЕПКОЕ NEO 0.457 62eT ж Seq _x000C_,Пиво БА.ЛТИКА КРЕПКОЕ NEO 0.457 62eT ж Seq _x000C_,0
3e8b0af2-eae3-4d0c-bd0f-fec5fc8122a2.jpg,АМАРЕТТО eae | САМ MAPKO aaaawrensh 26% _x000C_,АМАРЕТТО eae  САМ MAPKO aaaawrensh 26 _x000C_,0
3ed4800d-2474-48c0-a8f3-88dfd31d69c9.jpg,- Конфета BOUNTY 55r ' _x000C_, Конфета BOUNTY 55r  _x000C_,0
3ed5f260-c74b-4c85-8400-ef281c9bde49.jpg,"бИСКИ ФОКС ЭНД ДОГС. 40% 0,77 ©Э ‚ — [ _ _x000C_",бИСКИ ФОКС ЭНД ДОГС. 40 077 Э     _x000C_,0
3f787fee-952d-49f4-aac4-e8ab4bfbab05.jpg,ВОДКА БЕЛАЯ БЕРЕЗКА 40% IN (Poccug) К 9 _x000C_,ВОДКА БЕЛАЯ БЕРЕЗКА 40 IN Poccug К 9 _x000C_,0
3fc49b1e-df64-49da-94a7-aa1ae61a4ba3.jpg,КОФЕ MILAGRO GOLD ROAST РАСТВ.СТ.95Г 299°° _x000C_,КОФЕ MILAGRO GOLD ROAST РАСТВ.СТ.95Г 299 _x000C_,0
40496ea3-3a99-4de0-9dd6-99b680a6f331.jpg,"БЗМЖ MOF. == ДАНИССИМО = ФАНТАЗИЯ 6,9% ХРУСТ. S= | ШАРИКИ 105г = _x000C_",БЗМЖ MOF.  ДАНИССИМО  ФАНТАЗИЯ 69 ХРУСТ. S  ШАРИКИ 105г  _x000C_,0
411add76-74b2-4ca7-989a-6a593eec1d6e.jpg,Жевательная резинка ORBIT РЗ‚Ы' СЛАЛКАЯ Ma@TA nanvilieur te _x000C_,Жевательная резинка ORBIT РЗЫ СЛАЛКАЯ MaTA nanvilieur te _x000C_,0
4128e84c-a17c-454f-8032-c10ba2d1a27a.jpg,"|"" LEMONGRASS 0 45 ГО] _x000C_", LEMONGRASS 0 45 ГО _x000C_,0
41c2b8b7-594f-4cad-b1d0-9f4f7c3be44c.jpg,Настойка TPM СТАРИКА 0.5л ‘ ‚горькся 38% ' _x000C_,Настойка TPM СТАРИКА 0.5л  горькся 38  _x000C_,0
425326f1-01f9-41e4-96f4-c3acdd125a5a.jpg,В ОКОЛАД ALPEN GULU MAKC DAN ФРУКТЫ ЯГОДЫ 1506 /160F 179% _x000C_,В ОКОЛАД ALPEN GULU MAKC DAN ФРУКТЫ ЯГОДЫ 1506 160F 179 _x000C_,0
42bbc850-7c5e-4d12-85b3-bb0d561ce225.jpg,КРЕКЕР Tuc Typ CO COM Kae 'О0г _x000C_,КРЕКЕР Tuc Typ CO COM Kae О0г _x000C_,0
42f4095e-fc1c-4202-95f4-32e8d03044a8.jpg,ИГРАЙТЕ _ И ПОЛУЧАЙТЕ ПРИЗЫ ` _x000C_,ИГРАЙТЕ  И ПОЛУЧАЙТЕ ПРИЗЫ  _x000C_,0
431325a6-27e5-4bc0-9145-ee6ebe85da68.jpg,"HOHDAMH СТАРЕИШИНА TRAVEL 5 NET 40% .' 0,25Л (РОССИЯ) ‚ _x000C_",HOHDAMH СТАРЕИШИНА TRAVEL 5 NET 40 . 025Л РОССИЯ  _x000C_,0
432d4823-a90d-4f5e-b495-b3555396e463.jpg,апиток ‹ пивн KRCNENBOURG 0.46n ; _x000C_,апиток  пивн KRCNENBOURG 0.46n  _x000C_,0
433b558a-4f23-4cc0-aa5f-fc0431770a33.jpg,"ПНИ ИИ Сидр яблочный — Ю& @11 | aul MM Musyep fe §,43n. Hi PIV.1 1.2/2) , — _x000C_",ПНИ ИИ Сидр яблочный  Ю 11  aul MM Musyep fe 43n. Hi PIV.1 1.22   _x000C_,0
43542607-9d18-44bd-a36d-b0f0043f593e.jpg,"-— — сооооо ООООООООООИД КОНЬЯК FATHERS OLD BARREL S/IET 40% 0,25Л (РОССИЯ) _x000C_",  сооооо ООООООООООИД КОНЬЯК FATHERS OLD BARREL SIET 40 025Л РОССИЯ _x000C_,0
436da019-e697-44a3-949c-0c7171f8ec5b.jpg,"° ВОДА ПИТЬЕВАЯН СВЯТОЙ — oe ` ИСТОЧНИК Н/ГАЗ 0,331 СПОРТИК „» Fr ЛО _x000C_", ВОДА ПИТЬЕВАЯН СВЯТОЙ  oe  ИСТОЧНИК НГАЗ 0331 СПОРТИК  Fr ЛО _x000C_,0
436dc8ed-2d42-4418-8e4f-d4b4f57d3c64.jpg,Вино ЖАН TONE ШЕНЕ 0.757 ДЕЛИШЕС МЕДИУМ CBUT КР.п/сл.ор. н _x000C_,Вино ЖАН TONE ШЕНЕ 0.757 ДЕЛИШЕС МЕДИУМ CBUT КР.псл.ор. н _x000C_,0
43c4db68-0d40-4373-884c-4341b190a9a2.jpg,"- os: Moy, O> Man, _x000C_", os Moy O Man _x000C_,0
440f6582-52c5-4824-bbfe-971223f00466.jpg,see WALT LUNI уе < y м сметана 460 70690:433796 rn Г. 10000103907 Se Am «bee _x000C_,see WALT LUNI уе  y м сметана 460 70690433796 rn Г. 10000103907 Se Am bee _x000C_,0
446396fd-14d3-4488-bf94-75cad0ebdf0c.jpg,"___--_ СИДР BON SEASON ГАЗ.ПАСТ. і СЛАД.4,5% Ж/Б 0,43Л '  р a ~~ аНЫ _x000C_", СИДР BON SEASON ГАЗ.ПАСТ.  СЛАД.45 ЖБ 043Л   р a  аНЫ _x000C_,0
4488b62a-343a-4ce0-87fd-7ac53413ea04.jpg,"НАСТОЙКА П/СЛ.СИББИТТЕР | СПЕЦИИ И ТРАВЫ 38% О,5Л 44990 >, aS, ннн _x000C_",НАСТОЙКА ПСЛ.СИББИТТЕР  СПЕЦИИ И ТРАВЫ 38 О5Л 44990  aS ннн _x000C_,0
44c527e9-4cb1-464b-9a94-2f5de4b8f1d0.jpg,‚ .а LE LTS ПАЛОЧКИ СОЛЕНЫЕ “ЛАССИЧЕСКИЕ 75Г 4 _x000C_, .а LE LTS ПАЛОЧКИ СОЛЕНЫЕ ЛАССИЧЕСКИЕ 75Г 4 _x000C_,0
455ba7ee-5edd-45e8-a562-c305c5496ce7.jpg,"ВОДКА ГРАФ ЛЕДОФФ 40% 0,5 - Л Ё _x000C_",ВОДКА ГРАФ ЛЕДОФФ 40 05  Л Ё _x000C_,0
465005c0-ed1b-44a7-a9b4-dce28055e374.jpg,"Квас Очаковский__г— Квас Желтая | ж/6б 0,5л. ‚ Бочка ж/б 0,5л. _x000C_",Квас Очаковскийг Квас Желтая  ж6б 05л.  Бочка жб 05л. _x000C_,0
468f30b6-2971-423b-a8d9-72c3e039115d.jpg,— ПЕЧЕНЬЕ ORION CHOCO ВОУ/ОРИОН YOKO BOK 451  = rr’ -В ao _x000C_, ПЕЧЕНЬЕ ORION CHOCO ВОУОРИОН YOKO BOK 451   rr В ao _x000C_,0
47a3132d-8968-453e-9c10-a102c5cf6eab.jpg,"ПИВО AMT 1671 ФэЭ СВЕт)?, 4.2% С/Б О,45/ Bea A> KF _x000C_",ПИВО AMT 1671 ФэЭ СВЕт 4.2 СБ О45 Bea A KF _x000C_,0
482a05e3-456c-4dbc-a70c-b3a473e3b638.jpg,Ботончик SNICKERS SUPER 80; | _x000C_,Ботончик SNICKERS SUPER 80  _x000C_,0
482f4d0d-7c5f-44ad-8d44-53bd208af05c.jpg,63M) Сыр HOCHLAND 200r 1] _x000C_,63M Сыр HOCHLAND 200r 1 _x000C_,0
492f94ba-4c7e-4577-bf43-1d210a8dab16.jpg,"ПИВ.НАПИТОК ЭССА ДЫНЯ И КЛУБНИКА 6,5% С/Б 0,4Л } AY _x000C_",ПИВ.НАПИТОК ЭССА ДЫНЯ И КЛУБНИКА 65 СБ 04Л  AY _x000C_,0
49440186-17a6-42e1-b9e4-df32c8f81ef1.jpg,EPICA ЙОГУРТ МАНГО/ janes CEMEHA ЧИА 5% 150Г MONOUMOFO maven _x000C_,EPICA ЙОГУРТ МАНГО janes CEMEHA ЧИА 5 150Г MONOUMOFO maven _x000C_,0
494b323e-db66-4e38-8dcc-d5f99547530c.jpg,‚ mien НЕКТАР BIS oO ana * a 82 | _x000C_, mien НЕКТАР BIS oO ana  a 82  _x000C_,0
499a6a59-fbb8-4fc0-abc4-c880d943077c.jpg,"* — ВОДКА БЕЛУГА НОБЛ 40% 0,5Л (РОССИЯ) :6 ; 1099.99 _x000C_",  ВОДКА БЕЛУГА НОБЛ 40 05Л РОССИЯ 6  1099.99 _x000C_,0
4a4c1803-424d-4333-aa4c-b3043d759339.jpg,"ВИНО ЧЕГЕМ КРАСНОЕ СУХОЕ 0,75Л _x000C_",ВИНО ЧЕГЕМ КРАСНОЕ СУХОЕ 075Л _x000C_,0
